PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230516,54,0,0,0,33.5,33.5,0,24,24,0,0,0,0,34.75,10.75,24,129,129,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230517,52,8,8,0,33.5,33.5,0,42,24.5,17.5,0,0,0,6.75,0,6.75,137.5,137.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230518,52,8,8,0,37,37,0,18.25,11.5,6.75,0,0,0,18.25,13.25,5,123.25,123.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230519,52,0,0,0,29.5,29.5,0,17.75,12.5,5.25,0,0,0,30.5,18.75,11.75,122.75,122.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230520,52,0,0,0,0,0,0,23.5,0,23.5,0,0,0,24,12,12,111.5,111.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230521,52,0,0,0,0,0,0,11.75,5.25,6.5,0,0,0,36.25,12.25,24,106.25,106.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230522,52,8,8,0,33,33,0,19,6.75,12.25,0,0,0,28.75,17,11.75,114,114,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230523,53,8,8,0,37,37,0,5,0,5,0,0,0,30.25,18.5,11.75,122.5,122.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230524,52,8,8,0,37,37,0,24.75,5.25,19.5,0,0,0,12,0,12,131.25,131.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230525,53,8,8,0,33,33,0,12.25,12.25,0,0,0,0,40.25,16,24.25,139.17,139.17,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230526,53,8,8,0,33,33,0,24,6.75,17.25,0,0,0,25,1,24,122,122,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230527,53,0,0,0,0,0,0,24,12.25,11.75,0,0,0,29,22.25,6.75,117.5,117.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230528,53,0,0,0,4,4,0,14.5,8,6.5,0,0,0,28.75,23.75,5,121.5,121.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230529,53,8,8,0,0,0,0,12,0,12,0,0,0,36.25,19,17.25,116.75,116.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230530,54,8,8,0,33,33,0,5.25,5.25,0,0,0,0,43,12,31,117.5,117.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230531,54,8,8,0,37,37,0,26.25,9.75,16.5,0,0,0,12,0,12,116.75,116.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230601,54,0,0,0,29,29,0,22.75,0,22.75,0,0,0,24.25,17,7.25,120.75,120.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230602,54,9,9,0,25,25,0,19.75,8,11.75,0,0,0,18.5,18.5,0,106,106,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230603,54,0,0,0,0,0,0,18.75,12.25,6.5,0,0,0,29.25,12.25,17,106.5,106.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230604,54,12,12,0,0,0,0,12.25,12.25,0,0,0,0,24.5,12.5,12,108,108,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230605,54,3.5,3.5,0,36,36,0,18.75,6.75,12,0,0,0,18,5,13,121.5,121.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230606,56,8,8,0,33.5,33.5,0,42,24.75,17.25,0,0,0,13.75,6.75,7,134.25,134.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230607,57,8,8,0,33.5,33.5,0,18.75,12.25,6.5,0,0,0,34.25,29.25,5,139.75,139.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230608,58,8,8,0,33.5,33.5,0,17.25,17.25,0,0,0,0,31.25,19,12.25,122.25,122.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230609,58,0,0,0,33.5,33.5,0,16.75,11.75,5,0,0,0,24,17,7,125.75,125.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230610,57,0,0,0,8,8,0,41.5,17.5,24,0,0,0,19,12,7,106.5,106.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230611,56,0,0,0,4,4,0,35.75,11.75,24,0,0,0,24.5,24.5,0,105.75,105.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230612,56,0.5,0.5,0,29,29,0,6.5,0,6.5,0,0,0,29,18.5,10.5,122,122,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230613,55,0,0,0,33.5,33.5,0,0,0,0,0,0,0,45.5,21.75,23.75,131.5,131.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230614,55,0,0,0,29.5,29.5,0,24.25,12.25,12,0,0,0,24,5,19,138.25,138.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230615,56,2,2,0,21,21,0,18.5,6.5,12,0,0,0,36.25,24.25,12,133.5,133.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230616,58,0,0,0,33,33,0,25.25,20,5.25,0,0,0,20.5,13.75,6.75,121.5,121.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230617,55,0,0,0,0,0,0,30.25,18.5,11.75,0,0,0,17.5,12.5,5,125,125,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230618,55,0,0,0,0,0,0,23.75,0,23.75,0,0,0,23.75,12,11.75,109,109,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230619,56,8,8,0,33,33,0,26.5,8,18.5,0,0,0,30.75,18.25,12.5,119,119,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230620,58,8,8,0,25,25,0,36.75,19.5,17.25,0,0,0,18.75,6.75,12,126.5,126.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230621,59,0,0,0,25,25,0,31.5,19.75,11.75,0,0,0,36.25,24.5,11.75,128.25,128.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230622,59,0,0,0,33,33,0,18.5,12,6.5,0,0,0,41.75,24.25,17.5,135,135,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230623,58,0,0,0,25,25,0,27.75,20.5,7.25,0,0,0,24,5,19,124.5,124.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230624,58,0,0,0,0,0,0,13.5,13.5,0,0,0,0,30.5,23.75,6.75,129.5,129.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230625,58,3,3,0,0,0,0,35.75,30.5,5.25,0,0,0,23.75,23.75,0,129,129,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230626,57,3.25,3.25,0,41,41,0,15.75,8.25,7.5,0,0,0,42.25,32,10.25,133.75,133.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230627,56,2,2,0,34,34,0,25.25,13.25,12,0,0,0,30.5,12,18.5,124.5,124.5,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230628,56,2,2,0,34,34,0,33,12,21,0,0,0,14.75,7,7.75,130.25,130.25,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230629,56,3.5,3.5,0,33,33,0,24.75,18.25,6.5,0,0,0,36.5,24.5,12,127.75,127.75,0,0,0,0,0,0,0
515163,"COMPLETE CARE AT DAWNVIEW LLC","FORT ASHBY",WV,Mineral,057,2023Q2,20230630,55,0,0,0,32,32,0,20,8,12,0,0,0,42.5,30,12.5,127.25,127.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230401,50,0,0,0,0,0,0,23.26,23.26,0,0,0,0,48.71,48.71,0,99.74,99.74,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230402,50,0,0,0,0,0,0,25.25,25.25,0,0,0,0,36.19,36.19,0,106.11,106.11,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230403,49,8,8,0,8,8,0,33.6,33.6,0,0,0,0,43.98,43.98,0,100.15,100.15,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230404,50,8,8,0,8,8,0,23.6,23.6,0,0,0,0,55.11,55.11,0,106.07,106.07,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230405,52,8,8,0,8,8,0,35.05,35.05,0,0,0,0,46.32,46.32,0,97.12,97.12,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230406,52,8,8,0,8,8,0,27.92,27.92,0,0,0,0,42.01,42.01,0,102.9,102.9,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230407,52,0,0,0,8,8,0,23.57,23.57,0,0,0,0,48.11,48.11,0,111.57,111.57,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230408,52,0,0,0,0,0,0,8.01,8.01,0,0,0,0,49.04,49.04,0,96.37,96.37,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230409,52,0,0,0,0,0,0,9.5,9.5,0,0,0,0,49.04,49.04,0,105.24,105.24,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230410,52,8,8,0,0,0,0,42.58,42.58,0,0,0,0,48.27,48.27,0,105.85,105.85,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230411,52,8,8,0,8,8,0,39.05,39.05,0,0,0,0,48.31,48.31,0,102.39,102.39,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230412,52,8,8,0,8,8,0,24.25,24.25,0,0,0,0,55.42,55.42,0,98.58,98.58,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230413,52,8,8,0,8,8,0,30.03,30.03,0,0,0,0,64.78,64.78,0,107.1,107.1,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230414,53,8,8,0,16,16,0,22.25,22.25,0,7.5,7.5,0,42.75,42.75,0,112.75,112.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230415,53,0,0,0,0,0,0,19.25,19.25,0,0,0,0,29.25,29.25,0,109.25,109.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230416,53,0,0,0,0,0,0,11.75,11.75,0,0,0,0,35.5,35.5,0,105,105,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230417,53,8,8,0,16,16,0,27.5,27.5,0,7.75,7.75,0,48,48,0,112.25,112.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230418,54,8,8,0,16,16,0,16,16,0,8,8,0,47.5,47.5,0,102.25,102.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230419,54,8,8,0,16,16,0,19.75,19.75,0,8.5,8.5,0,48.75,48.75,0,94.75,94.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230420,56,8,8,0,16,16,0,29,29,0,8,8,0,56.5,56.5,0,97,97,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230421,56,8,8,0,20,20,0,15.75,15.75,0,9,9,0,53.25,53.25,0,108,108,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230422,55,0,0,0,0,0,0,8.75,8.75,0,0,0,0,47.5,47.5,0,118.25,118.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230423,55,0,0,0,0,0,0,11.75,11.75,0,0,0,0,61.75,61.75,0,112.75,112.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230424,56,8,8,0,16.75,16.75,0,31.25,31.25,0,8,8,0,56.25,56.25,0,106,106,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230425,56,8,8,0,16.25,16.25,0,31,31,0,0,0,0,50.5,50.5,0,97.25,97.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230426,55,8,8,0,18,18,0,18.25,18.25,0,8.5,8.5,0,56,56,0,89,89,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230427,56,8,8,0,17.25,17.25,0,15.75,15.75,0,8.5,8.5,0,44.25,44.25,0,105.5,105.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230428,56,8,8,0,16,16,0,21.5,21.5,0,8.75,8.75,0,44.25,44.25,0,101.75,101.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230429,56,0,0,0,0,0,0,18.5,18.5,0,0,0,0,41.25,41.25,0,108,108,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230430,57,0,0,0,0,0,0,12,12,0,0,0,0,49,49,0,103.25,103.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230501,57,8,8,0,21.5,21.5,0,20.5,20.5,0,8.5,8.5,0,48,48,0,106,106,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230502,57,8,8,0,17.75,17.75,0,8,8,0,8,8,0,61,61,0,105.5,105.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230503,57,8,8,0,16,16,0,27.75,27.75,0,9,9,0,49,49,0,106.5,106.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230504,57,8,8,0,18,18,0,28.5,28.5,0,8.75,8.75,0,36.25,36.25,0,104.25,104.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230505,57,8,8,0,16,16,0,8,8,0,8.5,8.5,0,59.75,59.75,0,105.5,105.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230506,58,0,0,0,0,0,0,8,8,0,0,0,0,55.75,55.75,0,109.75,109.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230507,58,0,0,0,0,0,0,9.25,9.25,0,0,0,0,51,51,0,104.75,104.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230508,58,8,8,0,16,16,0,27.5,27.5,0,8.25,8.25,0,46,46,0,96.75,96.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230509,58,8,8,0,17.5,17.5,0,17,17,0,8.25,8.25,0,55,55,0,94.75,94.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230510,58,8,8,0,16,16,0,24,24,0,8.75,8.75,0,54.75,54.75,0,94.75,94.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230511,58,8,8,0,8.5,8.5,0,14.5,14.5,0,8.75,8.75,0,47.75,47.75,0,95.5,95.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230512,57,8,8,0,8,8,0,18.5,18.5,0,0,0,0,38.25,38.25,0,96,96,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230513,57,0,0,0,0,0,0,8.25,8.25,0,7.5,7.5,0,47.75,47.75,0,106,106,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230514,57,0,0,0,0,0,0,12.52,12.52,0,0,0,0,36.5,36.5,0,96.75,96.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230515,57,8,8,0,8,8,0,16,16,0,8.5,8.5,0,46.75,46.75,0,117,117,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230516,57,8,8,0,8,8,0,15.75,15.75,0,7.75,7.75,0,56.75,56.75,0,95.75,95.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230517,57,8,8,0,9.5,9.5,0,16,16,0,8.5,8.5,0,49,49,0,96.75,96.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230518,57,8,8,0,8,8,0,14.75,14.75,0,9,9,0,48.5,48.5,0,90.25,90.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230519,58,8,8,0,0,0,0,8,8,0,8.5,8.5,0,58,58,0,103.75,103.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230520,56,0,0,0,0,0,0,8,8,0,0,0,0,47.25,47.25,0,95,95,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230521,56,0,0,0,0,0,0,8,8,0,0,0,0,56.25,56.25,0,110.75,110.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230522,56,8,8,0,0,0,0,27.75,27.75,0,8.75,8.75,0,48.25,48.25,0,95.25,95.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230523,54,8,8,0,8,8,0,32.25,32.25,0,9.25,9.25,0,38.75,38.75,0,117.5,117.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230524,54,0,0,0,8.25,8.25,0,8,8,0,0,0,0,57,57,0,117,117,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230525,54,8,8,0,8,8,0,16.5,16.5,0,8.75,8.75,0,47.75,47.75,0,95.75,95.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230526,55,0,0,0,8.25,8.25,0,8.5,8.5,0,6.5,6.5,0,46.5,46.5,0,117,117,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230527,56,0,0,0,0,0,0,9,9,0,0,0,0,41,41,0,94.25,94.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230528,56,0,0,0,0,0,0,22.25,22.25,0,0,0,0,37.5,37.5,0,111.25,111.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230529,56,0,0,0,0,0,0,22.25,22.25,0,7.75,7.75,0,29,29,0,105.5,105.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230530,56,0,0,0,16,16,0,18.75,18.75,0,8.75,8.75,0,47.75,47.75,0,94.75,94.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230531,56,8,8,0,8,8,0,13.5,13.5,0,8.25,8.25,0,57.5,57.5,0,100,100,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230601,55,8,8,0,8,8,0,13.25,13.25,0,8.5,8.5,0,51,51,0,105.25,105.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230602,56,8,8,0,16,16,0,24.5,24.5,0,0,0,0,30,30,0,93.5,93.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230603,57,0,0,0,0,0,0,8.5,8.5,0,0,0,0,47.25,47.25,0,101.25,101.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230604,57,0,0,0,0,0,0,11.75,11.75,0,0,0,0,47.5,47.5,0,88.75,88.75,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230605,57,8,8,0,16.25,16.25,0,20,20,0,9.5,9.5,0,48.75,48.75,0,107.25,107.25,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230606,57,8,8,0,16.25,16.25,0,26,26,0,9,9,0,46.5,46.5,0,105.5,105.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230607,58,8,8,0,16.25,16.25,0,18.5,18.5,0,9.75,9.75,0,42.25,42.25,0,90,90,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230608,57,8,8,0,16,16,0,8,8,0,8.75,8.75,0,48,48,0,97.5,97.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230609,57,0,0,0,16.75,16.75,0,8,8,0,6.75,6.75,0,44.5,44.5,0,111.5,111.5,0,0,0,0,0,0,0
515164,"WYOMING HEALTHCARE  CENTER","NEW RICHMOND",WV,Wyoming,109,2023Q2,20230610,59,0,0,0,0,0,0,12,12,0,0,0,0,36.5,36.5,0,101.25,101.25,0,0,0,0,0,0,0
